customer_id,customer_name,address,postal_code,latitude,longitude,vehicle_type,service_time_min,tour_id,demand_class,frekvens,tw_bracket
8579,Jordbærpikene Moa,Langelandsvegen 25,6010.0,62.465082,6.35152,1.0,4.9,"2107,5101",low,98.0,1
8586,Mf Giskøy 100004,Sulavegen 110,6036.0,62.39553875304039,6.167597013110865,1.0,10.7,4251,low,52.0,2
8587,Mf Hadarøy Catering 100004,Sulavegen 110,6036.0,62.39553875304039,6.167597013110865,1.0,8.0,4701,low,30.0,2
8588,Mf Suløy Catering 100004,Sulavegen 110,6036.0,62.39553875304039,6.167597013110865,1.0,8.6,3701,med,41.0,2
8595,Mf Skopphorn Catering 100004,Fv60 41,6013.0,62.43232212891989,6.496833261726676,1.0,5.3,1602,low,28.0,2
8620,Meny Lerstad,LERSTADVEGEN 291,6015.0,62.468368,6.292074,1.0,32.6,"1104,2108,3108,4105,5752",high,302.0,1
8633,Wok & Grill,KEISER WILHELMS GATE 39,6003.0,62.4716873,6.1609571,1.0,4.2,"2053,5054",low,13.0,1
8649,Long Cheng Restaurant As,KONGENS GATE 25,6002.0,62.4749561,6.1563663,1.0,8.2,2104,low,74.0,1
8660,Moa Let's Eat,Moavegen 1,6018.0,62.466442,6.351237,1.0,9.7,2107,high,76.0,1
8675,Stuen As,Tollbugata 1,6002.0,62.47546542903997,6.154148884381312,1.0,18.6,"3051,5052",high,74.0,1
8694,Lets Eat Deli,KEISER WILHELMS GATE 32,6003.0,62.4713955,6.1594019,1.0,7.6,"2103,4052",med,96.0,1
8697,Spar Spjelkavik,Spjelkavikvegen 61,6010.0,62.4622693,6.3640886,1.0,19.0,"1051,2105,3105,4103,5402",high,308.0,1
8764,Møre Supply,Tverrvegen 32C,6018.0,62.43848106899301,6.371016369034235,1.0,4.1,3102,low,36.0,1
8785,Molo Brew,KEISER WILHELMS GATE 2,6003.0,62.4695051,6.1521612,1.0,7.0,"2052,5051",low,98.0,1
8825,Sulatunet,Stadsnesvegen 23,6030.0,62.4424369,6.1886657,1.0,5.2,2401,high,95.0,1
8834,Sansesenteret Sulatunet,Stadsnesvegen 23,6030.0,62.4424369,6.1886657,1.0,3.8,2401,low,52.0,1
8848,Sulatunet Avd.sloghaugveien,Stadsnesvegen 23,6030.0,62.4424369,6.1886657,1.0,7.3,2401,low,12.0,1
8850,Scandic Parken Hotell Mat,Storgata 16,6002.0,62.4745,6.161,1.0,7.8,"1052,3052,5052",med,148.0,1
8882,Quality Hotel Waterfront,Quality Hotel Waterfront,6004.0,62.4699296,6.1460985,1.0,12.1,"2051,4101,5051",high,137.0,1
8890,Ragnhild's Catering,Stadsnesvegen 1,6030.0,62.4444111,6.1943517,1.0,6.1,"2401,5401",med,98.0,1
8900,Eurospar Moa,Eurospar Moa,6010.0,62.464817,6.3515225,1.0,17.9,"1103,2102,3057,4101,5101",high,348.0,1
8929,Racoon Coffee,KONGENS GATE 6,6002.0,62.4731906,6.1567012,1.0,8.8,"2053,3054,5054",med,127.0,1
8939,Facilitec Catering Nmk Avd 120,Borgundvegen 340,6009.0,62.47069839160189,6.23475969550118,1.0,9.2,4101,high,82.0,1
8942,Quality Hotel Ålesund,SORENSKRIVER BULLS GATE 7,6002.0,62.4756638,6.1552199,1.0,9.8,"2052,4101",high,124.0,1
8943,Fiskerstrand Verft Kantine Ren,Risevegen 23,6035.0,62.4415864,6.2751885,1.0,3.9,2401,med,40.0,1
8944,Kantine Lerstadveien 545,Lerstadveien 545,6018.0,62.472003549944205,6.36341971136394,1.0,4.4,4401,med,53.0,1
8945,Daaskogen Renex,Langelandsvegen 17,6010.0,62.464537935016594,6.348559599725401,1.0,4.7,3051,low,54.0,1
8947,Dråpe Ålesund Kaffehus As,Storgata 4,6002.0,62.4718628,6.1603005,1.0,7.6,"2101,5051",high,100.0,1
8953,Coop Obs Kafe Avd 5289,Langelandsvegen 25,6010.0,62.465082,6.35152,1.0,8.9,"2107,5101",med,102.0,1
8958,TERMINALEN,Keiser Wilhelms gate 6,6003.0,62.47029463843643,6.153320571118784,1.0,8.6,0,med,49.0,2
8963,Ålesund Sjukehus Hf Avd 9034,Åsehaugen 5,6017.0,62.463631,6.312544,1.0,4.9,"2101,4051",med,100.0,1
8967,Spjelkavik Veiservice,Brusdalsvegen 2,6011.0,62.467034547412624,6.3614700843808025,1.0,5.6,"1104,4401",med,83.0,1
8989,Aarflot Havnevik As,Kirkegata 3,6004.0,62.4712086584786,6.150112855544901,1.0,8.5,3053,med,46.0,1
8997,Sparebanken Møre Kantine,Parkgata 2,6003.0,62.47273950606966,6.159420597872565,1.0,11.3,3051,med,71.0,1
9013,Meet & Eat,Langelandsvegen 51,6010.0,62.466048,6.356375,1.0,7.2,"2102,5101",med,100.0,1
9018,Eurospar Blindheim,Gamle Blindheimsveg 25,6012.0,62.442025,6.371977,1.0,24.1,"1107,2105,3106,4104,5402",high,303.0,1
9037,Eurospar Ålesund Storsenter,Rasmus Rønnebergs gate 21,6002.0,62.4723101,6.1583677,1.0,24.8,"1102,2054,3054,4054,5054",high,257.0,1
9045,Kiwi 832 Sundgata,SUNDGATA 8,6003.0,62.471056,6.166693,1.0,22.9,"1108,2058,3056,4109,5104",high,299.0,1
9055,Spar Eidsnes,SOLAVÅGSEIDET 76,6037.0,62.4273801,6.3156902,1.0,17.2,"1107,2057,3106,4401,5402",high,290.0,1
9061,Fergekaia Sunde,Sundevegen 1310,6037.0,62.41409163237463,6.3270184690327085,1.0,7.3,4401,high,53.0,1
9077,Tajmahal,KONGENS GATE 32A,6002.0,62.4753224,6.1565266,1.0,8.9,5054,high,20.0,1
9079,Sit Kafe/kantine Ålesund,LARSGÅRDSVEGEN 2,6009.0,62.472004,6.235818,1.0,9.8,"2101,4101",high,82.0,1
9085,Sunde Fjord Hotel As,Sundevegen 164,6037.0,62.41474784001207,6.327781028558445,1.0,5.7,4401,med,52.0,1
9090,"Tine Sa, Kantine",Klaus Nilsens Gate 14,6003.0,62.47071968983066,6.165412396019132,1.0,6.1,3053,low,30.0,1
9093,Kiwi 849 Skarbøvik,SKARBØVIKGATA 25,6006.0,62.4666932,6.114175,1.0,26.9,"1108,2103,3056,4054,5104",high,301.0,1
9094,Sunde Barnehage,Rystene 30,6037.0,62.42162758660428,6.327977382756326,1.0,9.3,1041,low,43.0,1
9099,Ungdom I Oppdrag Ålesund,Parkgata 14,6003.0,62.47262676818123,6.162119896019244,1.0,9.3,1041,low,30.0,1
9125,Ålesund Beh.senter Avd 6711,Vestmoa 27,6018.0,62.469252504206544,6.341501342053334,1.0,5.5,3041,low,52.0,1
9131,Trankokeriet Antikk,Molovegen 16B,6004.0,62.4736057267548,6.147549128562206,1.0,3.0,3042,low,5.0,1
9141,Nonna Lina,KORSEGATA 4,6002.0,62.4713488,6.1559244,1.0,10.6,"2052,4052",med,28.0,1
9142,Anno,Apotekergata 9b,6004.0,62.4714804,6.1512358,1.0,9.7,"1052,2051,3055,5051",low,184.0,1
9159,Sportsparken Vegsund,BLINDHEIM INDUSTRIVEG 2D,6020.0,62.436635,6.370523,1.0,5.6,"2104,5402",low,83.0,1
9172,Cinque Minuti,Kongens gate 1,6002.0,62.4728964,6.1563672,1.0,7.7,"2051,5051",med,79.0,1
9176,Keiseren Frukt Og Grønt,Spjelkavikvegen 13,6011.0,62.46668070804367,6.36105654019983,1.0,14.5,3102,low,6.0,1
9178,Bybadet,PARKGATA 11B,6003.0,62.472774,6.165056,1.0,11.4,"2052,5052",med,60.0,1
9193,Renholdssenteret As,Breivika Industriveg 9,6018.0,62.473351103937226,6.348881496019247,1.0,4.0,1052,low,47.0,1
9196,MARITIME PARTNER AS,Breivika Industriveg 65,6018.0,62.474426208648865,6.358713626901371,1.0,8.6,0,med,44.0,2
9200,Eurospar Larsgården,LARSGÅRDSVEGEN 19,6009.0,62.472382,6.240615,1.0,21.0,"1108,2058,3053,4109,5104",high,303.0,1
9232,Stift.viti Avd Sunnm.museum,Borgundgavlen 21,6015.0,62.465902832897726,6.238139553691166,1.0,12.0,4052,low,29.0,1
9233,BORGUND PIZZA,BRUSDALSVEGEN 72,6011.0,62.468192835515104,6.370390499977539,1.0,8.6,0,med,37.0,2
9234,FJELLSTUA 418 AS,FJELLTUNVEGEN 250,6007.0,62.47436851108478,6.164448581152627,1.0,8.6,0,med,59.0,2
9236,Dampsentralen,Keiser Wilhelms gate 22,6002.0,62.4712525,6.1578843,1.0,10.9,"2101,4051",low,93.0,1
9242,Kirkens Bymisjon Avd. 37900,Parkgata 9,6002.0,62.4726771,6.1614843,1.0,9.8,2041,high,20.0,1
9245,Vest Restaurant,Langelandsvegen 1,6010.0,62.4651818,6.3478662,1.0,9.7,2107,high,83.0,1
9246,HOFSETH PROCESSING,FJORDGATA 52,6005.0,62.471773772947145,6.132582189186648,1.0,8.6,0,med,47.0,2
9248,The Greedy Box,Øwregata 2,6004.0,62.47260674090592,6.151703086234533,1.0,9.9,3052,med,55.0,1
9253,Løvenvold Theater As,Løvenvoldgata 8,6002.0,62.472813,6.1584737,1.0,6.8,2041,low,24.0,1
9258,Nor F. Color Line,Sjømannsvegen 14,6008.0,62.470251614743745,6.187488869036236,1.0,9.9,"3052,5051",low,114.0,1
9267,Dirty Nelly,KIRKEGATA 1 A,6001.0,62.4707113,6.1493897,1.0,5.7,4051,low,57.0,1
9272,Namaste Ålesund,Kongens gate 12,6002.0,62.473574,6.156868,1.0,9.6,2051,low,68.0,1
9279,Tyrholm Og Farstad,Flatholmen 11,6002.0,62.481999,6.185307,1.0,9.1,"2101,4051",low,94.0,1
9293,Fergekaia Skarbøvik,SKARBØVIKGATA 26,6006.0,62.466733,6.113678,1.0,11.7,"2103,5104",med,71.0,1
9294,Soi One Ålesund,RASMUS RØNNEBERGS GATE 4,6002.0,62.470954,6.153081,1.0,14.3,"2052,4052",high,99.0,1
9295,Fergekaia Pluto,FOGD GREVES VEG 3,6009.0,62.4727409,6.230942,1.0,8.9,2053,high,68.0,1
9299,Egon Moa Moanor,Langelandsvegen 25,6010.0,62.465082,6.35152,1.0,13.2,"2102,5101",high,102.0,1
9302,Hole Kjøtt As,Keiser Wilhelms gate 30,6002.0,62.4713742,6.159168,1.0,8.6,"2101,5052",low,95.0,1
9305,Kantine Tafjord Kraft,Retirovegen 4,6019.0,62.47232489023988,6.366369369036346,1.0,6.2,"1051,4401",med,88.0,1
9308,Lucky Bowl-avd 26 Ålesund,Kanalvegen 1,6010.0,62.46243,6.3636223,1.0,7.8,2107,low,39.0,1
9310,Fabrikken Kulturscene,Molovegen 22,6004.0,62.47342029451986,6.1456303248554685,1.0,6.9,4041,low,35.0,1
9312,Rasoi Ålesund,RÅDSTUGATA 3B,6002.0,62.4712404,6.1617014,1.0,8.5,"2052,4052",low,45.0,1
9315,Cafè Herman,Grimmergata 1,6002.0,62.4725947,6.1574179,1.0,10.2,2101,low,13.0,1
9317,Felleskjøpet Ålesund 6110,Postvegen 11,6018.0,62.47151306911939,6.342019482527746,1.0,4.1,3101,low,17.0,1
9319,Indian Masala House,KONGENS GATE 28A,6002.0,62.4750822,6.1566431,1.0,7.1,5054,low,15.0,1
9321,Koiwa Ramen,KONGENS GATE 30,6002.0,62.4752788,6.1565513,1.0,6.2,"2054,4052",low,21.0,1
9325,Akademiet Vgs Åles.elevkantine,Parkgata 11A,6003.0,62.47292802980104,6.163586126708768,1.0,7.6,3041,low,4.0,1
9329,Brisk Avd Rådhuset,Keiser Wilhelms g. 11,6003.0,62.47103191547534,6.153919401829472,1.0,7.6,1051,low,3.0,1
9330,Sjøbua Restaurant,Brunholmgata 1,6004.0,62.47319961200939,6.154062970889751,1.0,20.0,3052,low,43.0,1
9332,Iss 460367 Ncc Moavegen Kant.,Moavegen 24,6018.0,62.46863,6.347776,1.0,7.6,"2107,5101",med,3.0,1
9333,Akademiet Vgs Åles. Personal,Molovegen 5,6004.0,62.47337688692131,6.150479355545014,1.0,20.0,4041,med,43.0,1
9335,Akademiet Vgs Åles.molo Elevk.,Molovegen 5,6004.0,62.47337688692131,6.150479355545014,1.0,20.0,4041,high,43.0,1
9336,Brooklyn 24/26,Keiser Wilhelms g. 24-26,6003.0,62.47133258505335,6.1587225153210055,1.0,20.0,3055,med,43.0,1
9338,460389kant.veidekke Kongshaug.,Alvikvegen 241,6019.0,62.484208,6.389984,1.0,20.0,"2107,5401",low,43.0,1
9510,Mf Norddalsfjord,Fv63 90,6215.0,62.26289403039497,7.171949584367904,1.0,20.0,2302,low,43.0,2
10096,Norengros Ødegaard Engros,Olevågvegen 18,6013.0,62.43199212958948,6.408607615303756,1.0,3.6,3101,low,32.0,1
10097,Ødegaard Engros Spiserom,Olevågvegen 18,6013.0,62.43199212958948,6.408607615303756,1.0,6.5,3101,low,35.0,1
11074,Hatløy Catering,Osnesvegen 110,6065.0,62.34094060443525,5.822360753689022,1.0,7.2,"1701,4701",med,74.0,2
11085,Hatløy Catering As Avd. Expo,Osnesvegen 110,6065.0,62.340955545709114,5.822414397864239,1.0,5.8,1701,low,47.0,2
12009,Miljøstasjonen Hig,Sjukenesstranda 100,6037.0,62.431102123697286,6.329090364461912,1.0,20.0,"3051,3251",low,43.0,1
12201,Trsp.o. Bacalaofabrikken,St. Olavs plass 1,6002.0,62.47277935198672,6.156924742304495,1.0,20.0,4501,low,43.0,2
12202,Trsp.o. Brudevoll Kjøtt,Krushammarvegen 2,6065.0,62.34494555249332,5.841300735967442,1.0,20.0,2701,low,43.0,2
12203,"Trsp.o. Berdal, Valldal",Grendavegen 76,6210.0,62.311449211215105,7.258562077633747,1.0,20.0,"1201,3201,5201",low,43.0,2
12205,Trsp.o. Longvafisk,Gangstøvikvegen 130,6009.0,62.47775190406936,6.224898542053861,1.0,20.0,3053,low,43.0,1
12206,Trsp.o. Jakob & Johan Dybvik,Tingstadvika 5,6035.0,62.4420055,6.2580881,1.0,20.0,2401,low,43.0,1
12208,Trsp.o Ørstaterminalen,Industrivegen 28 B,6155.0,62.18938052891661,6.093791567165158,1.0,20.0,5501,low,43.0,2
12209,Trsp.o. Prestebrygga Farin,Nedre Strandgate 21,6004.0,62.46999238444843,6.149963215070526,1.0,20.0,3751,low,43.0,2
12212,Trsp.o. Snorre Seafood,Nedrevegen 158,6710.0,61.985945657796194,5.142445557436445,1.0,20.0,2451,low,43.0,2
12213,Trsp.o. Stabburet Svemorka,Morkevegen 101,6200.0,62.26998089333712,6.873046509154749,1.0,20.0,1602,low,43.0,2
12215,Trsp.o. Stranda Spekemat,Skaffarvegen 89,6200.0,62.31368573014717,6.9243966751043455,1.0,20.0,3601,low,43.0,2
12217,Trsp.o. Valldal Grønt,Grandegata 42,6210.0,62.29700520167399,7.255884440374198,1.0,20.0,"1201,2302,3201,5201",low,43.0,2
12220,Trsp.o. Volda Fiskemat,Furene 26,6105.0,62.17127262422565,6.042252828543069,1.0,20.0,5501,low,43.0,2
12224,Trsp.o Trollbryggeriet As,Fv650 320,6212.0,62.311054898585,7.069110543896701,1.0,20.0,3201,low,43.0,2
12227,Trsp.o. Gjendemsjø Fisk,Hellandshamna 88,6270.0,62.613023616647105,6.459105955553852,1.0,20.0,3151,low,43.0,2
12233,Trsp.o Br. Remø,Fiskerstrandvegen 168,6035.0,62.4431074,6.2726405,1.0,7.6,2401,low,1.0,1
13017,Jets Vacuum,Myravegen 1,6060.0,62.36881225847811,6.018993799719342,1.0,6.4,1701,high,52.0,2
13018,Albatross Kantine Trohaugen,Trohaugen 27,6393.0,62.61227022543649,6.951520253700452,1.0,5.3,"1651,4651",low,53.0,2
13023,Vestnes Fjordhotel,Brugata 4,6390.0,62.6325,7.0758,1.0,6.3,5651,low,44.0,2
13026,Albatross Kantine Langsten,Fjordvegen 420,6393.0,62.58450369621418,6.931375811371087,1.0,7.8,"1651,4651",med,59.0,2
13046,Peppes Pizza Amfi Moa Avd.319,Moavegen 1,6018.0,62.466442,6.351237,1.0,6.7,"2107,5101",med,102.0,1
13054,Madelynn Coffee,Gerhald Voldnes Veg 11,6090.0,62.34092066097439,5.637614211355679,1.0,16.1,4251,low,54.0,2
13067,Sabrura Moa,Langelandsvegen 47,6010.0,62.483,6.287,1.0,3.9,"3101,5101",low,91.0,1
13088,STAD HOTELL,Leikanger 56,6750.0,62.1198767573708,5.32017594230022,1.0,8.6,0,med,63.0,2
13095,Tredet,Halkjelsgate 8,6100.0,62.14510555957701,6.067719270869042,1.0,7.7,3501,med,69.0,2
13097,Brasserie Posten Geiranger,Geirangervegen 4,6216.0,62.10246354401172,7.20559217086633,1.0,7.6,"2302,4302",med,3.0,2
13110,Joker Flatraket,Seljevegen 770,6717.0,61.97418895218931,5.226148270858267,1.0,15.4,"1451,4451",high,101.0,2
13115,Oldeide Matsenter Storhush.,Oppedalsvegen 94,6700.0,61.92819409502355,5.0814980420191995,1.0,10.6,3451,med,49.0,2
13116,Bunnpris Oldeide,Oppedalsvegen 94,6700.0,61.92819409502355,5.0814980420191995,1.0,17.0,"1451,3451,5451",high,153.0,2
13123,Vestnes Sentralkjøkken,Misfjordvegen 2,6390.0,62.621111883207504,7.090389769045806,1.0,6.9,"3651,5651",low,99.0,2
13124,Quality Hotel Ulstein,Sjøgata 10,6065.0,62.341006743371274,5.84930015553663,1.0,9.2,"2701,3701,5701",high,131.0,2
13169,Egon Ålesund,Egon Ålesund,,62.4728188,6.1583341,1.0,12.0,"2101,5051",high,130.0,1
13181,Iss 422565 Haramsenteret,Bernt Hildre Vegen 2,6270.0,62.599102327669435,6.445705397880584,1.0,17.6,"1151,3151",high,94.0,2
13202,ÅLESUND VGS VOLSDALSBERGA,Sjømannsvegen 47,6008.0,62.4687228668603,6.185036473167539,1.0,8.6,0,med,35.0,2
13219,Kaffebaren Ulsteinvik,Sjøgata 55,6065.0,62.34370841573574,5.846379669028246,1.0,6.0,4701,low,51.0,2
13220,Valaker Avd. Ålesund Storsente,Ålesund Storsenter,6002.0,62.4725015,6.1581388,1.0,6.6,"2101,4051",low,96.0,1
13246,Ebbegarden Barnehage Emblem,Markastien 11,6013.0,62.43683973540651,6.453444519012493,1.0,4.5,3042,low,41.0,1
13247,ISS 471135 HARAM VGS KANTINE,Skuleråsa 10,6270.0,62.595121232470525,6.440373169232559,1.0,8.6,0,med,36.0,2
13251,Solsikka Barnehage,Nedre Grøthaugen 7,6143.0,62.10219491390758,5.5613416436133045,1.0,3.5,1351,low,44.0,2
13258,Larsnes Mek Verksted As,Larsnesvegen 119,6084.0,62.20352742913553,5.571669213200317,1.0,7.0,"2352,4351",low,61.0,2
13275,Blakstad Barnehage,Sørestrandvegen 1235,6022.0,62.39804415350882,6.465240986229796,1.0,5.4,4602,low,35.0,2
13283,Ulshav Avd. Mjøl Og Meir,Smårisevadet 15,6065.0,62.33597163882839,5.883422997863958,1.0,6.0,2701,low,43.0,2
13306,Napoli Pizzeria Stryn,Tonningsgata 33,6783.0,61.90536178422537,6.725944542017739,1.0,13.0,5551,high,68.0,2
13312,"Toma Kant.sor.sk.b.gt,1116201",Sorenskriver Bulls gate 3,6002.0,62.475829521129995,6.154408084381351,1.0,5.3,3051,low,44.0,1
13313,Thon Hotel Baronen,Thon Hotel Baronen,,62.462139,6.3633526,1.0,3.9,4052,low,47.0,1
13314,Thon Hotel Måløy 635102,Gate 1 17,6718.0,61.9343,5.114,1.0,5.6,5451,low,37.0,2
13330,Toma Kant.1184701 Postvegen 2,Postvegen 2,6008.0,62.671923,6.674903,1.0,6.2,2104,low,46.0,1
13331,Eid Vg Skule,Skulevegen 1,6770.0,61.9025,5.9883,1.0,15.3,5452,low,16.0,2
13332,"Toma Kant.torvmyrane,1188201",Torvmyrane 15,6160.0,62.17832829422655,6.0786666383282455,1.0,7.8,1501,low,37.0,2
13333,"Toma Kant.nørestranda,1188202",Nørestranda 383,6152.0,62.21389123249192,6.039832901716991,1.0,11.1,"2501,4501",low,27.0,2
